Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 02/02  22:00:00,39.36293051,4.804718302,0,0,9.179850659,19.4245,122.8152788,79.71508671,25.0491,18.05109206
 02/02  23:00:00,39.25169585,4.804718302,0,0,9.179850659,19.4245,120.5434743,88.74589671,16.6994,15.09817762
 02/02  24:00:00,40.05835928,4.804718302,0,0,9.179850659,19.4245,112.304669,95.86688354,8.3497,8.088085462
 02/03  01:00:00,23.29394134,4.804718302,0,0,4.58992533,8.1892,116.8704619,106.6047749,3.33988,6.925807033
 02/03  02:00:00,14.63738613,0,0,0,1.52997511,7.4902,3.931934746,0,3.33988,0.592054746
 02/03  03:00:00,14.65329148,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/03  04:00:00,14.66373523,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/03  05:00:00,15.32802486,0,0,0,1.52997511,7.4902,3.931940677,0,3.33988,0.592060677
 02/03  06:00:00,23.90720111,4.804718302,0.006072412,0,4.58992533,8.1892,128.1639159,119.7942159,8.3497,0.02
 02/03  07:00:00,39.58882687,4.804718302,0.011675424,0,9.179850659,19.4245,136.0533657,114.1639444,16.6994,5.190021235
 02/03  08:00:00,42.59612868,4.804718302,0.011404699,0,9.179850659,26.9147,149.7860648,104.9071396,25.0491,19.82982517
 02/03  09:00:00,42.60717634,4.804718302,0.000510635,0,9.179850659,26.9147,145.4472295,93.99559237,33.3988,18.05283716
 02/03  10:00:00,35.12528093,4.804718302,0,0,9.179850659,19.4245,119.1985955,79.05250652,25.0491,15.09698898
 02/03  11:00:00,42.62135111,4.804718302,0.002078741,0,9.179850659,26.9147,121.381157,66.29565856,41.7485,13.33699845
 02/03  12:00:00,43.39704908,4.804718302,0,0,9.179850659,26.9147,106.2406996,49.97520518,41.7485,14.51699438
 02/03  13:00:00,42.68205342,4.804718302,0,0,9.179850659,26.9147,92.2998973,37.21349002,41.7485,13.33790728
 02/03  14:00:00,35.16238875,4.804718302,0,0,9.179850659,19.4245,79.8358223,34.85599287,33.3988,11.58102943
 02/03  15:00:00,35.165153,4.804718302,0,0,9.179850659,19.4245,73.38655789,38.50477311,25.0491,9.832684776
 02/03  16:00:00,35.15279744,4.804718302,0,0,9.179850659,19.4245,86.47659831,42.66783372,33.3988,10.4099646
 02/03  17:00:00,42.5847495,4.804718302,0.003924096,0,9.179850659,26.9147,100.5359941,40.6051385,50.0982,9.832655646
 02/03  18:00:00,45.75973995,4.804718302,0,0,9.179850659,26.9147,106.00227,42.56750068,50.0982,13.3365693
 02/03  19:00:00,46.82437474,4.804718302,0,0,9.179850659,26.9147,114.5876372,46.43572702,50.0982,18.05371021
 02/03  20:00:00,39.31953839,4.804718302,0,0,9.179850659,19.4245,111.1381724,57.91041545,33.3988,19.82895694
 02/03  21:00:00,39.30568155,4.804718302,0,0,9.179850659,19.4245,115.7636899,66.0827595,33.3988,16.28213041
 02/03  22:00:00,39.26022576,4.804718302,0,0,9.179850659,19.4245,122.6196194,79.51640778,25.0491,18.0541116
 02/03  23:00:00,39.25129205,4.804718302,0,0,9.179850659,19.4245,121.6466471,89.85018738,16.6994,15.09705975
 02/03  24:00:00,40.05781756,4.804718302,0,0,9.179850659,19.4245,113.605886,97.16786117,8.3497,8.088324854
 02/04  01:00:00,23.29500802,4.804718302,0.001421177,0,4.58992533,8.1892,117.5047777,107.2394254,3.33988,6.925472319
 02/04  02:00:00,14.63672158,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/04  03:00:00,14.65240037,0,0,0,1.52997511,7.4902,3.931951998,0,3.33988,0.592071998
 02/04  04:00:00,14.66269946,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/04  05:00:00,14.81099854,0,0,0,1.52997511,7.4902,3.931957902,0,3.33988,0.592077902
 02/04  06:00:00,23.39385387,4.804718302,0.006535493,0,4.58992533,8.1892,130.0722585,121.7025585,8.3497,0.02
 02/04  07:00:00,39.35966262,4.804718302,0.011675732,0,9.179850659,19.4245,137.0813047,115.1908785,16.6994,5.191026149
 02/04  08:00:00,42.58850158,4.804718302,0.00952665,0,9.179850659,26.9147,132.268289,102.0284819,25.0491,5.190707153
 02/04  09:00:00,42.59579091,4.804718302,0.00063647,0,9.179850659,26.9147,130.5797909,91.98931001,33.3988,5.191680925
 02/04  10:00:00,35.11850981,4.804718302,0.000524194,0,9.179850659,19.4245,122.2317068,80.89839809,25.0491,16.28420876
 02/04  11:00:00,42.61974213,4.804718302,0.002499445,0,9.179850659,26.9147,126.9028844,70.05734404,41.7485,15.09704033
 02/04  12:00:00,43.39304438,4.804718302,0,0,9.179850659,26.9147,113.4537595,55.42234613,41.7485,16.28291342
 02/04  13:00:00,42.67539144,4.804718302,0,0,9.179850659,26.9147,106.3453315,47.7332583,41.7485,16.86357315
 02/04  14:00:00,35.15387303,4.804718302,0,0,9.179850659,19.4245,90.47450684,42.55851409,33.3988,14.51719275
 02/04  15:00:00,35.15832694,4.804718302,0,0,9.179850659,19.4245,82.14482136,43.75781371,25.0491,13.33790765
 02/04  16:00:00,35.14286082,4.804718302,0,0,9.179850659,19.4245,92.38347647,45.64778036,33.3988,13.3368961
 02/04  17:00:00,42.57308209,4.804718302,0.00356742,0,9.179850659,26.9147,107.7669641,46.08681655,50.0982,11.58194751
 02/04  18:00:00,45.7559776,4.804718302,0,0,9.179850659,26.9147,116.8818245,53.44570707,50.0982,13.3379174
 02/04  19:00:00,46.82085526,4.804718302,0,0,9.179850659,26.9147,123.1695235,55.01698734,50.0982,18.05433619
 02/04  20:00:00,39.45919519,4.804718302,0,0,9.179850659,19.4245,113.4625033,62.01270823,33.3988,18.05099509
 02/04  21:00:00,39.43465089,4.804718302,0,0,9.179850659,19.4245,123.4143566,73.15215482,33.3988,16.86340174
 02/04  22:00:00,39.36116888,4.804718302,0,0,9.179850659,19.4245,122.3010245,79.19902839,25.0491,18.05289613
 02/04  23:00:00,39.25032412,4.804718302,0,0,9.179850659,19.4245,115.9248418,86.38799539,16.6994,12.83744637
 02/04  24:00:00,40.05750871,4.804718302,0,0,9.179850659,19.4245,113.2979802,94.61828965,8.3497,10.32999055
 02/05  01:00:00,23.29574141,4.804718302,0.001484292,0,4.58992533,8.1892,120.6653311,109.2377817,3.33988,8.087669431
 02/05  02:00:00,14.64006894,0,0,0,1.52997511,7.4902,3.931972644,0,3.33988,0.592092644
 02/05  03:00:00,14.65486342,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/05  04:00:00,14.66407276,0,0,0,1.52997511,7.4902,3.931952726,0,3.33988,0.592072726
 02/05  05:00:00,14.81202623,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/05  06:00:00,23.39425102,4.804718302,0.006719348,0,4.58992533,8.1892,128.3890411,119.4472625,8.3497,0.592078627
 02/05  07:00:00,39.36016025,4.804718302,0.011853135,0,9.179850659,19.4245,132.9241783,111.6084115,16.6994,4.616366757
 02/05  08:00:00,42.58841713,4.804718302,0.008249998,0,9.179850659,26.9147,127.5362042,97.29548722,25.0491,5.191617033
 02/05  09:00:00,42.59704974,4.804718302,0.000473111,0,9.179850659,26.9147,126.0854537,87.49468039,33.3988,5.191973279
 02/05  10:00:00,35.11254495,4.804718302,0,0,9.179850659,19.4245,112.2456216,82.00449384,25.0491,5.192027753
 02/05  11:00:00,42.6169121,4.804718302,0.004148143,0,9.179850659,26.9147,127.0113969,68.39882977,41.7485,16.8640671
 02/05  12:00:00,43.39316261,4.804718302,0,0,9.179850659,26.9147,116.155131,58.12394865,41.7485,16.28268237
 02/05  13:00:00,42.67822141,4.804718302,0,0,9.179850659,26.9147,103.1452502,48.06069393,41.7485,13.33605627
 02/05  14:00:00,35.15058646,4.804718302,0,0,9.179850659,19.4245,91.42291692,44.6876679,33.3988,13.33644903
 02/05  15:00:00,35.15466745,4.804718302,0,0,9.179850659,19.4245,81.65985528,46.77905009,25.0491,9.831705188
 02/05  16:00:00,35.14300513,4.804718302,0,0,9.179850659,19.4245,91.6943686,48.4623694,33.3988,9.833199197
 02/05  17:00:00,42.58028124,4.804718302,0.007226424,0,9.179850659,26.9147,106.3740397,45.86536643,50.0982,10.4104733
 02/05  18:00:00,45.75628831,4.804718302,0,0,9.179850659,26.9147,112.1244025,48.68924567,50.0982,13.33695684
 02/05  19:00:00,46.82055804,4.804718302,0,0,9.179850659,26.9147,118.8140422,52.43316433,50.0982,16.28267782
 02/05  20:00:00,39.45800873,4.804718302,0,0,9.179850659,19.4245,109.3626288,59.68093305,33.3988,16.28289579
 02/05  21:00:00,39.43634749,4.804718302,0,0,9.179850659,19.4245,111.0393911,64.30324328,33.3988,13.33734777
 02/05  22:00:00,39.36136215,4.804718302,0,0,9.179850659,19.4245,117.9840196,76.07050461,25.0491,16.86441495
 02/05  23:00:00,39.25067457,4.804718302,0,0,9.179850659,19.4245,113.3024679,83.84596803,16.6994,12.75709982
 02/05  24:00:00,40.05831631,4.804718302,0,0,9.179850659,19.4245,102.5111704,87.23491265,8.3497,6.926557731
 02/06  01:00:00,23.29527979,4.804718302,0,0,4.58992533,8.1892,107.8721147,97.60682373,3.33988,6.925411
 02/06  02:00:00,14.6443924,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/06  03:00:00,14.6616782,0,0,0,1.52997511,7.4902,3.931941871,0,3.33988,0.592061871
 02/06  04:00:00,14.67121085,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/06  05:00:00,14.81927291,0,0,0,1.52997511,7.4902,3.93194779,0,3.33988,0.59206779
 02/06  06:00:00,23.39760062,4.804718302,0.005587614,0,4.58992533,8.1892,117.7276918,109.3579918,8.3497,0.02
 02/06  07:00:00,39.36347192,4.804718302,0.011973079,0,9.179850659,19.4245,124.19229,102.30239,16.6994,5.190499911
 02/06  08:00:00,42.59913269,4.804718302,0.010937733,0,9.179850659,26.9147,136.9581421,92.07876206,25.0491,19.83028004
 02/06  09:00:00,42.61064384,4.804718302,0.00066586,0,9.179850659,26.9147,133.6293094,82.1771271,33.3988,18.05338228
 02/06  10:00:00,35.12880399,4.804718302,0,0,9.179850659,19.4245,109.7167704,69.57032247,25.0491,15.09734789
 02/06  11:00:00,42.62568963,4.804718302,0.002208434,0,9.179850659,26.9147,113.5260966,58.44014918,41.7485,13.33744737
 02/06  12:00:00,43.40517299,4.804718302,0,0,9.179850659,26.9147,98.67768964,42.4110172,41.7485,14.51817244
 02/06  13:00:00,42.71082615,4.804718302,0,0,9.179850659,26.9147,83.88294224,28.79799205,41.7485,13.33645019
 02/06  14:00:00,35.19927317,4.804718302,0,0,9.179850659,19.4245,70.33785726,25.35661501,33.3988,11.58244225
 02/06  15:00:00,35.19670586,4.804718302,0,0,9.179850659,19.4245,66.4637534,31.0047753,25.0491,10.4098781
 02/06  16:00:00,35.17573614,4.804718302,0,0,9.179850659,19.4245,82.18724561,38.95664775,33.3988,9.831797853
 02/06  17:00:00,42.597858,4.804718302,0.005219091,0,9.179850659,26.9147,99.6486515,39.71798402,50.0982,9.832467471
 02/06  18:00:00,45.77039419,4.804718302,0,0,9.179850659,26.9147,103.0249475,39.58937197,50.0982,13.33737553
 02/06  19:00:00,46.82768146,4.804718302,0.000776251,0,9.179850659,26.9147,106.8971132,38.74713379,50.0982,18.05177941
 02/06  20:00:00,39.46587715,4.804718302,0,0,9.179850659,19.4245,98.94338584,45.71500086,33.3988,19.82958498
 02/06  21:00:00,39.44432053,4.804718302,0,0,9.179850659,19.4245,100.7497611,51.06884537,33.3988,16.28211569
 02/06  22:00:00,39.36897537,4.804718302,0,0,9.179850659,19.4245,106.0571553,62.37279588,25.0491,18.63525944
 02/06  23:00:00,39.25639461,4.804718302,0,0,9.179850659,19.4245,101.9928999,70.77714792,16.6994,14.51635195
 02/06  24:00:00,40.06251096,4.804718302,0,0,9.179850659,19.4245,94.60823184,77.59344568,8.3497,8.665086161
 02/07  01:00:00,23.30100174,4.804718302,0.00147127,0,4.58992533,8.1892,97.77101586,88.08175793,3.33988,6.349377933
 02/07  02:00:00,14.65285801,0,0,0,1.52997511,7.4902,3.931968426,0,3.33988,0.592088426
 02/07  03:00:00,14.67131529,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/07  04:00:00,14.68000112,0,0,0,1.52997511,7.4902,3.931974327,0,3.33988,0.592094327
 02/07  05:00:00,15.34204136,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/07  06:00:00,23.91398614,4.804718302,0.004711076,0,4.58992533,8.1892,115.2863873,106.3446388,8.3497,0.592048491
 02/07  07:00:00,39.59372555,4.804718302,0.011858133,0,9.179850659,19.4245,122.955839,101.0647061,16.6994,5.191732953
 02/07  08:00:00,42.60051406,4.804718302,0.010933865,0,9.179850659,26.9147,136.9333323,92.05433075,25.0491,19.82990152
 02/07  09:00:00,42.6128752,4.804718302,0.000487907,0,9.179850659,26.9147,134.4752259,83.02260278,33.3988,18.05382309
 02/07  10:00:00,35.13183688,4.804718302,0,0,9.179850659,19.4245,110.7670818,71.20043952,25.0491,14.51754229
 02/07  11:00:00,42.62758607,4.804718302,0.002181358,0,9.179850659,26.9147,116.5416763,61.45542698,41.7485,13.33774934
 02/07  12:00:00,43.4016923,4.804718302,0,0,9.179850659,26.9147,102.1193521,45.2729883,41.7485,15.09786379
 02/07  13:00:00,42.69922007,4.804718302,0,0,9.179850659,26.9147,85.74247453,30.65622006,41.7485,13.33775447
 02/07  14:00:00,35.1890509,4.804718302,0,0,9.179850659,19.4245,71.48117913,26.49989594,33.3988,11.58248319
 02/07  15:00:00,35.19096065,4.804718302,0,0,9.179850659,19.4245,65.2497445,30.36885271,25.0491,9.831791789
 02/07  16:00:00,35.17495593,4.804718302,0,0,9.179850659,19.4245,79.45139759,35.64375382,33.3988,10.40884377
 02/07  17:00:00,42.60291472,4.804718302,0.004052619,0,9.179850659,26.9147,94.71064264,34.77931043,50.0982,9.833132207
 02/07  18:00:00,45.77108395,4.804718302,0,0,9.179850659,26.9147,100.7464596,37.31129254,50.0982,13.33696701
 02/07  19:00:00,46.82509127,4.804718302,0,0,9.179850659,26.9147,110.0312481,41.87901669,50.0982,18.05403139
 02/07  20:00:00,39.31963528,4.804718302,0,0,9.179850659,19.4245,107.1476533,53.91958517,33.3988,19.82926813
 02/07  21:00:00,39.30542168,4.804718302,0,0,9.179850659,19.4245,111.912667,62.23096293,33.3988,16.28290405
 02/07  22:00:00,39.26142737,4.804718302,0,0,9.179850659,19.4245,118.7996164,75.69705821,25.0491,18.0534582
 02/07  23:00:00,39.25246472,4.804718302,0,0,9.179850659,19.4245,117.8417947,86.04528906,16.6994,15.09710566
 02/07  24:00:00,40.05906558,4.804718302,0,0,9.179850659,19.4245,110.998639,93.98429645,8.3497,8.664642539
 02/08  01:00:00,23.29637094,4.804718302,0.001423557,0,4.58992533,8.1892,115.1340115,105.4434675,3.33988,6.350664011
 02/08  02:00:00,14.64328349,0,0,0,1.52997511,7.4902,3.931974569,0,3.33988,0.592094569
 02/08  03:00:00,14.65971074,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/08  04:00:00,14.6683619,0,0,0,1.52997511,7.4902,3.931941715,0,3.33988,0.592061715
 02/08  05:00:00,14.81550882,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/08  06:00:00,23.39509051,4.804718302,0.005897412,0,4.58992533,8.1892,128.7045425,119.7627748,8.3497,0.592067633
 02/08  07:00:00,39.36094987,4.804718302,0.011790707,0,9.179850659,19.4245,133.2387075,111.9229855,16.6994,4.616322071
 02/08  08:00:00,42.59684837,4.804718302,0.010952869,0,9.179850659,26.9147,145.3911137,100.5121863,25.0491,19.82982746
 02/08  09:00:00,42.60969109,4.804718302,0.000404338,0,9.179850659,26.9147,140.3788958,88.34442248,33.3988,18.63567336
 02/08  10:00:00,35.12671284,4.804718302,0,0,9.179850659,19.4245,112.2325811,72.6651643,25.0491,14.51831681
 02/08  11:00:00,42.6213498,4.804718302,0.00213259,0,9.179850659,26.9147,114.2482326,59.16165252,41.7485,13.33808006
 02/08  12:00:00,43.3974208,4.804718302,0,0,9.179850659,26.9147,99.43460066,42.58779315,41.7485,15.09830752
 02/08  13:00:00,42.69483259,4.804718302,0,0,9.179850659,26.9147,84.88172852,29.79590795,41.7485,13.33732057
 02/08  14:00:00,35.18107179,4.804718302,0,0,9.179850659,19.4245,72.38291898,27.40278862,33.3988,11.58133036
 02/08  15:00:00,35.18832034,4.804718302,0,0,9.179850659,19.4245,65.56126495,30.68016926,25.0491,9.831995696
 02/08  16:00:00,35.17770646,4.804718302,0,0,9.179850659,19.4245,77.68486699,34.45442252,33.3988,9.831644464
 02/08  17:00:00,42.60873589,4.804718302,0.004142868,0,9.179850659,26.9147,92.42502557,31.91666217,50.0982,10.4101634
 02/08  18:00:00,45.77682862,4.804718302,0,0,9.179850659,26.9147,97.98068346,34.54592671,50.0982,13.33655675
 02/08  19:00:00,46.82448494,4.804718302,0,0,9.179850659,26.9147,108.3718741,40.21963448,50.0982,18.05403959
 02/08  20:00:00,39.46265523,4.804718302,0,0,9.179850659,19.4245,106.6868078,53.4586756,33.3988,19.82933223
 02/08  21:00:00,39.43947676,4.804718302,0,0,9.179850659,19.4245,111.9438917,62.26169821,33.3988,16.28339344
 02/08  22:00:00,39.36437798,4.804718302,0,0,9.179850659,19.4245,118.8624389,75.75971752,25.0491,18.05362138
 02/08  23:00:00,39.25277086,4.804718302,0,0,9.179850659,19.4245,117.9432176,86.14698807,16.6994,15.0968295
 02/08  24:00:00,40.05909016,4.804718302,0,0,9.179850659,19.4245,111.4951125,94.48091052,8.3497,8.664501964
 02/09  01:00:00,23.29660927,4.804718302,0.001425572,0,4.58992533,8.1892,116.2675944,106.5771285,3.33988,6.350585894
 02/09  02:00:00,14.64256561,0,0,0,1.52997511,7.4902,3.93196738,0,3.33988,0.59208738
 02/09  03:00:00,14.65889832,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/09  04:00:00,14.66811279,0,0,0,1.52997511,7.4902,3.931934496,0,3.33988,0.592054496
 02/09  05:00:00,14.8161156,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/09  06:00:00,23.39587071,4.804718302,0.005632113,0,4.58992533,8.1892,124.0342647,115.0925043,8.3497,0.592060426
 02/09  07:00:00,39.3619093,4.804718302,0.011833023,0,9.179850659,19.4245,129.7919063,108.4762314,16.6994,4.616274875
 02/09  08:00:00,42.59789348,4.804718302,0.01100308,0,9.179850659,26.9147,142.9980789,98.11912158,25.0491,19.82985733
 02/09  09:00:00,42.61149191,4.804718302,0.000403336,0,9.179850659,26.9147,138.7716182,86.7369327,33.3988,18.63588551
 02/09  10:00:00,35.12887831,4.804718302,0,0,9.179850659,19.4245,111.3019725,71.73428344,25.0491,14.51858908
 02/09  11:00:00,42.62347876,4.804718302,0.002149801,0,9.179850659,26.9147,113.9988709,58.91237782,41.7485,13.33799311
 02/09  12:00:00,43.40189503,4.804718302,0,0,9.179850659,26.9147,98.45446006,41.60805015,41.7485,15.09790992
 02/09  13:00:00,42.70903565,4.804718302,0,0,9.179850659,26.9147,81.90857029,26.82276861,41.7485,13.33730169
 02/09  14:00:00,35.20247862,4.804718302,0,0,9.179850659,19.4245,67.56928433,22.58762016,33.3988,11.58286417
 02/09  15:00:00,35.21142106,4.804718302,0,0,9.179850659,19.4245,59.49661793,24.61451222,25.0491,9.833005704
 02/09  16:00:00,35.20218603,4.804718302,0,0,9.179850659,19.4245,70.75282902,26.9445883,33.3988,10.40944073
 02/09  17:00:00,42.64049002,4.804718302,0.004754735,0,9.179850659,26.9147,83.02066107,23.0897557,50.0982,9.83270537
 02/09  18:00:00,44.74504317,4.804718302,0,0,9.179850659,26.9147,90.56919328,27.13357334,50.0982,13.33741994
 02/09  19:00:00,46.83458134,4.804718302,0,0,9.179850659,26.9147,104.0917865,35.93903845,50.0982,18.05454807
 02/09  20:00:00,39.46636957,4.804718302,0,0,9.179850659,19.4245,105.4589825,52.22972166,33.3988,19.83046086
 02/09  21:00:00,39.44191557,4.804718302,0,0,9.179850659,19.4245,110.8362664,61.15441898,33.3988,16.28304737
 02/09  22:00:00,39.36591427,4.804718302,0,0,9.179850659,19.4245,115.9323738,72.82974116,25.0491,18.0535326
 02/09  23:00:00,39.25425859,4.804718302,0,0,9.179850659,19.4245,113.2663229,81.46926853,16.6994,15.09765437
 02/09  24:00:00,40.06070864,4.804718302,0,0,9.179850659,19.4245,104.9774822,87.96317935,8.3497,8.664602833
 02/10  01:00:00,23.29850009,4.804718302,0.001434453,0,4.58992533,8.1892,107.6922958,98.00262152,3.33988,6.349794285
 02/10  02:00:00,14.64750694,0,0,0,1.52997511,7.4902,3.931973252,0,3.33988,0.592093252
 02/10  03:00:00,14.66492892,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/10  04:00:00,14.67367677,0,0,0,1.52997511,7.4902,3.931973995,0,3.33988,0.592093995
 02/10  05:00:00,15.33616019,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 02/10  06:00:00,23.91073205,4.804718302,0.005001692,0,4.58992533,8.1892,121.6872576,112.7454836,8.3497,0.592074061
 02/10  07:00:00,39.59178177,4.804718302,0.011783921,0,9.179850659,19.4245,128.1661559,106.2752229,16.6994,5.19153304
 02/10  08:00:00,42.60033247,4.804718302,0.01330151,0,9.179850659,26.9147,141.6537975,96.77353308,25.0491,19.83116445
 02/10  09:00:00,42.60992634,4.804718302,0.000660274,0,9.179850659,26.9147,139.4468024,87.99364162,33.3988,18.05436082
 02/10  10:00:00,35.12740618,4.804718302,0,0,9.179850659,19.4245,116.7858525,77.22002849,25.0491,14.51672401
 02/10  11:00:00,42.62289336,4.804718302,0.00208058,0,9.179850659,26.9147,123.0243218,67.93828358,41.7485,13.33753821
 02/10  12:00:00,43.39731886,4.804718302,0,0,9.179850659,26.9147,106.568061,49.72097672,41.7485,15.09858433
 02/10  13:00:00,42.70186512,4.804718302,0,0,9.179850659,26.9147,86.05283668,30.96662823,41.7485,13.33770845
 02/10  14:00:00,35.21295684,4.804718302,0,0,9.179850659,19.4245,66.95500499,21.97398922,33.3988,11.58221577
 02/10  15:00:00,35.22110338,4.804718302,0,0,9.179850659,19.4245,58.94591919,24.0635964,25.0491,9.833222793
 02/10  16:00:00,35.20154357,4.804718302,0,0,9.179850659,19.4245,72.6463651,28.83784686,33.3988,10.40971824
 02/10  17:00:00,42.63296051,4.804718302,0.006558387,0,9.179850659,26.9147,87.05778912,27.12729483,50.0982,9.832294288
 02/10  18:00:00,44.74190116,4.804718302,0,0,9.179850659,26.9147,92.30752632,28.87178145,50.0982,13.33754486
 02/10  19:00:00,46.84249366,4.804718302,0,0,9.179850659,26.9147,100.6162636,32.46493471,50.0982,18.05312891
 02/10  20:00:00,39.32716676,4.804718302,0,0,9.179850659,19.4245,97.02608606,43.79654287,33.3988,19.83074319
 02/10  21:00:00,39.31358712,4.804718302,0,0,9.179850659,19.4245,102.1209539,51.85718556,33.3988,16.86496836
 02/10  22:00:00,39.26742908,4.804718302,0,0,9.179850659,19.4245,108.3114278,65.20941297,25.0491,18.05291486
 02/10  23:00:00,39.25584971,4.804718302,0,0,9.179850659,19.4245,106.6978127,75.48057339,16.6994,14.51783935
 02/10  24:00:00,40.061622,4.804718302,0,0,9.179850659,19.4245,101.5722823,84.55802442,8.3497,8.664557847
