ycid,time,a,b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sum
1923270,2014/8/27,1,1.11111E+95,2.7,2.7,2.4,2.4,2.1,2.7,2.4,2.4,2.1,2.4,2.1,2.7,2.7,3,2.7,3.6,2.7,3.9,2.7,3,3,3,2.4,3.6,3.3,3.3,3.3,3.6,3,2.1,1.8,2.4,1.8,3,2.4,2.4,2.1,2.4,2.1,2.4,2.7,2.7,3,2.7,2.4,2.1,2.1,2.1,1.8,1.8,2.4025,2.3806,1.8,3,2.3056,2.2891,2.7,2.7,2.4,2.7,1.8,1.8,1.5,1.8,1.8,2.4,2.1,1.8,1.5,1.2,1.8,1.8,1.2,1.8,1.5,2.1,2.4,2.7,1.8,2.4,2.1,2.4,1.5,2.4,3,3.3,3,3.9,3.3,3.6,2.4,2.4,1.8,2.1,1.8,2.1,233.18
1923270,2014/8/28,1,1.11111E+95,1.8,1.8,1.5,1.2,1.5,1.2,1.2,1.5,1.5,1.5,1.5,2.1,1.8,2.4,2.1,2.4,2.4,3,3,4.2,3.6,3.9,2.7,3.3,2.1,2.1,2.1,2.1,2.1,2.4,1.8,2.1,1.8,2.4,1.5,2.7,1.8,3.3,2.4,2.4,2.1,3,2.1,2.4,2.1,2.4,2.1,2.7,2.1,3,2.4,2.7,2.7,3.3,2.4,3,3,3.6,3.9,4.5,4.2,4.5,4.2,4.5,3.6,3.9,3.6,4.2,3,3.6,3,3.3,3,3.6,3,3.9,3.6,3.9,3.3,3.3,3,3.3,2.7,3,2.4,2.7,2.4,2.7,2.7,2.7,2.7,3.3,3.3,3.3,3,3.6,263.7
1923270,2014/8/29,1,1.11111E+95,2.7,3,2.1,1.8,1.5,1.8,1.2,1.5,1.2,1.5,1.2,2.1,2.1,2.1,2.1,2.7,3,2.7,2.1,3.3,2.7,2.7,2.1,2.1,2.1,1.8,1.8,2.1,1.8,3,3.3,4.2,3.3,4.2,3.9,3.3,2.4,2.7,2.7,2.7,2.7,3.9,3.6,3.9,2.7,3.3,3.3,2.7,2.7,2.4,3.3,2.4,3.3,2.4414,2.4164,2.7,3,2.3826,2.3739,2.4,2.7,2.3795,2.4304,3,3.9,2.8267,2.8973,3.3,3.6,3.3,3,2.4,2.4,2.1,2.1,2.1,2.4,2.4,2.4,1.8,2.4,2.1,2.1,2.4,2.4,2.1,2.4,2.1,2.7,2.7,2.4,2.4,2.4,2.1,2.1,1.8,244.55
1923270,2014/8/30,1,1.11111E+95,2.1,2.7,3,3,3.6,3.3,3.6,3,1.8,1.8,1.8,1.8,2.4,2.4,3,2.1,2.4,3,2.7,2.4,3,1.8,1.8,1.5,1.8,1.8,1.8,1.8,2.1,1.8,2.7,2.1,3,2.4,2.7,3,3.3,3,3.9,3.6,3.3,2.4,3.3,3,3,2.7,3.3,3,3.3,3,3.3,2.7,2.7,2.1,2.7,2.1,2.4,2.4,2.7,2.7,3.3,2.4,3,2.7,3.3,3,3.0435,3.016,2.7,2.4,2.7,2.4,2.4,1.8,2.7,3,3.6,3.3,3.6,3.3,3.6,2.4,3,3,3.3,2.4,3,2.7,2.7,2.7,3,2.7,2.7,2.7,2.7,2.4,259.56
1923270,2014/8/31,1,1.11111E+95,3,1.8,2.4,1.8,2.1,2.1,1.8,2.1,1.8,3,3.9,3.3,4.2,3.6,3.9,2.4,2.4,2.1,2.1,1.8,2.1,2.1,2.4,2.4,2.4,2.4,2.1,2.4,2.1,1.8,2.1,2.1,2.4,2.1,2.7,2.1,2.4,3,2.7,2.4,3,3.3,3.3,3.3,3.6,4.5,4.2,4.2,4.5,3.9,4.2,3.9,3,2.4,2.7,2.4,2.7,2.1,2.4,2.1,2.7,2.1,2.7,3,3.3,2.9612,3.0326,2.1,2.4,2.7926,2.7202,2.4,2.7,2.7139,2.7271,2.1,2.1,2.7925,2.8123,2.1,3.6,2.8166,2.8168,3.6,3.6,3.3,2.4,1.8,2.4,2.1,2.1,2.1,2.7,2.4,2.7,2.1,258.29
1923270,2014/9/1,1,1.11111E+95,2.7,2.4,2.4,2.4,2.4,2.1,2.4,2.4,2.4,2.4,3,2.4,2.4,2.7,3,2.7,1.8,2.4,3.6,3.3,3.9,3.6,3.6,2.4,2.4,1.8,1.8,1.8,2.1,1.8,3,3.3,3.3,3,3.6,2.7,2.7,2.4,2.7,2.1,2.7,2.7,3,2.7,2.7,2.1,3,2.7,4.2,3.6,3.9,2.6806,2.6531,3.6,3.6,3,3.3,3,3,3,3.6,3.3,3.3,2.1,2.1,2.4,2.7,2.7,2.7,2.1,2.7,2.1,2.4,2.1,2.1,1.8,2.1,1.8,2.4,2.1,3,2.7,2.7,2.7,2.7,2.7,3.6,3.3,3.9,3.3,3.9,3.6,3.3,2.4,2.7,1.8,263.33
1923270,2014/9/2,1,1.11111E+95,2.4,2.1,2.1,2.1,2.1,1.8,1.8,1.8,1.5,1.8,2.7,2.4,2.1,1.8,2.1,2.1,3,1.5,2.1,2.1,2.1,2.1,2.4,1.5,2.4,3,3,3.3,3.3,2.7,3,1.8,3,2.7,3.6,3,2.4,2.4,3,3.3,3.9,3.6,3.3,3,3,2.7,3,2.7,3,3,3,2.7,3,2.7,3.9,3.6,4.2,3.9,3,3,2.7,3,2.7,3,3,3.6,2.7,3,3.9,3.9,3.6,3.6,3.6,3.6,2.1,3,2.4,3,2.4,2.7,2.7,3.3,3.3,3.6,3,3.3,3,3.3,2.7,3.3,2.4,3.3,2.7,3,3,3.3,270.3
1923270,2014/9/3,1,1.11111E+95,3.3,3.6,3,3,3.6,4.2,3.3,3.6,3.6,3.9,3.6,3.3,2.7,3.3,3.3,3.6,3.3,3,2.4,3.3,2.4,3,3.3,3.6,2.7,3.3,2.4,3,2.4,2.7,2.4,3.6,3.6,3.6,3,3,2.1,2.7,4.2,4.5,4.2,4.8,3.9,3.9,2.1,2.4,1.8,2.1,1.8,2.4,1.8,1.8,1.8,2.1,1.8,1.5,2.4,2.7,2.7,2.7,1.8,2.1,2.5455,2.6505,1.8,3.3,3.0152,2.9876,3,3.3,2.7027,2.6784,2.1,1.8,1.2,1.8,1.8,1.5,2.1,1.8,1.5,1.8,1.5,2.1,1.8,2.1,2.1,2.1,1.8,1.8,1.8,2.1,2.1,1.8,1.8,2.1,255.38
1923270,2014/9/4,1,1.11111E+95,2.4,3,2.7,2.7,2.7,2.4,2.4,1.5,1.2,1.5,1.5,2.1,1.8,2.1,1.8,2.4,1.8,1.8,1.5,1.5,1.2,1.5,1.2,1.8,1.8,2.1,1.8,2.1,2.1,1.8,1.5,2.1,3,3.6,3.9,3.9,3,2.7,2.1,2.7,2.7,3.6,3,2.1,1.8,2.4,1.8,2.4,1.8,2.4,2.4,2.4,2.1,2.4,2.1,2.4,2.1,2.4,2.4,3,2.7,2.4,2.1,2.7,3.3,3.6,3.6,3.6,3,3.3,2.7,3,1.8,2.4,1.5,2.1,1.8,2.4,2.1,2.1,2.1,2.4463,2.4458,2.4,2.4,2.4,2.4,2.4,2.1,2.4,2.1,2.1,1.8,1.8,1.8,2.1,221.79
1923270,2014/9/5,1,1.11111E+95,1.8,2.4,2.4,3.3,2.4,3,2.4,2.7,1.5,1.5,1.8,2.1,2.4,1.8,2.4,2.7,1.5,2.1,1.8,1.2,1.8,1.2,2.1,2.1,1.8,1.8,1.8,1.8,1.8,2.1,1.8,2.7,2.4,2.4,2.1,2.7,2.4,2.7,2.7,4.5,4.5,4.8,3.9,4.2,2.7,2.4,2.7,2.7,2.7,2.7,3,3.3,2.7,3,2.4,3.6,2.7,3.3,3,3.3,3.3,3.6,3.9,3.9,3.3,4.2,3.6,3.6,3.3,3,2.7,3.3,2.4,3.6,2.7,3.3,2.7,3.6,3.6,3.9,3.6,4.2,3.3,3.9,3.3,3,3,3.3,3,3.3,2.7,3,2.7,2.7,3,3,270
1923270,2014/9/6,1,1.11111E+95,3,3,3,2.4,2.7,2.4,2.7,2.4,2.4,1.8,2.4,2.4,3,2.4,3.9,3.6,4.5,3.9,4.2,3.6,3,2.4,2.4,2.4,3.3,2.7,3,2.7,3,2.4,2.4,2.1,2.4,2.4,2.7,2.4,2.7,2.4,2.7,2.4,3.3,3.3,3.9,2.7,3,3,4.2,3.3,3.6,2.7,3.9,4.2,4.2,3.3,3.9,3.6,3.9,3.3,3,2.7,3,2.7,3,2.4,3,3.3051,3.3787,3,3,3.1421,3.0695,2.4,2.7,3.061,3.0736,2.1,2.7,3.1385,3.1586,2.7,3,3.1644,3.1652,2.7,3.6,3,3.9,3.6,4.2,3.6,4.2,3.9,4.2,3.3,2.7,2.4,293.26
1923270,2014/9/7,1,1.11111E+95,2.4,2.7,2.7,2.1,2.4,2.4,2.4,1.8,2.1,1.8,2.1,2.4,3,2.7,3.3,2.4,3.3,2.4,3,2.7,3.3,2.1,2.4,2.4,3.6,3,3.3,3.3,3.6,3,3,2.7,2.4,1.8,2.4,1.5,2.1,1.2,1.8,1.5,2.7,2.1,2.4,2.1,2.1,2.1,2.4,2.4,3,2.4,2.7,2.1,2.7,2.4,2.7,2.4,2.1,2.2858,2.2774,1.5,2.1,2.283,2.3335,2.4,2.7,2.4,2.4,2.4,3,2.7,3,3.3,3,2.7,3,2.1,2.1,2.1,2.1,2.1,2.7,2.4,2.7,2.4,2.4,2.4,2.4,2.4,2.7,2.1,2.4,2.1,2.4,1.8,2.1,2.1,235.08
1923270,2014/9/8,1,1.11111E+95,2.1,2.1,2.1,2.1,2.4,1.8,1.8,2.1,3,3,3,2.4,3.3,3,3.3,2.4,2.7,2.4,2.4,2.4,2.7,2.4,1.5,1.8,1.8,2.1,1.8,1.5,1.8,2.1,2.4,1.8,2.7,2.4,2.7,2.1,2.1,1.5,2.1,1.8,2.1,2.4,3.3,3.9,3.9,3,3.6,3.6,3,1.8,2.1,1.8,2.7,2.4,2.7,2.1,2.4,2.1,2.4,2.1,2.4,2.1,2.4,2.1,3,2.4,2.7,2.7,2.1,2.5249,2.4526,2.4,2.7,2.448,2.4617,1.8,2.1,2.5275,2.5471,2.1,1.8,2.5502,2.5498,3,3.3,2.7,3.3,3,2.7,2.1,1.8,2.1,2.1,2.1,2.4,2.1,231.86
1923270,2014/9/9,1,1.11111E+95,2.1,1.8,1.8,1.8,1.8,1.5,1.5,1.5,1.8,1.5,1.5,2.1,2.1,2.1,2.7,2.1,2.7,2.1,2.7,2.1,3.3,2.7,3.3,3,3,3,3.3,2.7,2.4,1.8,2.4,2.1,2.7,2.1,2.7,2.7,3,2.4,3,2.1,2.8677,2.9893,2.7,2.7,2.9267,2.8036,2.4,2.1,2.4,2.1,2.7,2.1,2.4,2.4,2.4,2.1,3,2.7,3,2.4,3,2.7,3,2.7,3.6,4.2,4.2,3.3,3.9,3,3.6,2.4,2.7,2.1,2.7,2.4,3,2.7,3,2.7,3,3,3,2.7,3,2.7166,2.7079,2.7,2.7,2.6435,2.6141,2.7,3,2.4975,2.4541,2.1,248.62
1923270,2014/9/10,1,1.11111E+95,2.4,1.8,3.3,2.7,2.7,3,3.3,2.7,2.7,2.1,1.5,1.8,2.1,2.1,2.7,2.4,3,2.4,2.7,2.4,2.7,1.8,2.4,1.5,2.1,1.8,2.1,2.1,3,2.4,3,2.7,3,2.7,3,2.7,4.2,3.3,3.9,3.6,4.8,3.9,3.9,3.6,3.3,3.3,3,2.7,3.3,3,3.3,2.7,3.3,2.4,3,2.7,3,2.7,2.7,2.1,2.4,2.1,2.4,2.1,2.7,2.4,3,2.7,2.7,1.8,2.4,2.7,3.6,3.3,3.3,3.3,3.9,2.7,3,2.4,2.7,2.1,2.4,1.8,2.4,1.8,2.7,2.1,2.4,1.8,2.4,2.1,2.1,2.1,2.4,2.4,257.1
1923270,2014/9/11,1,1.11111E+95,2.7,1.5,2.1,1.8,2.215,2.1918,2.7,2.7,3,2.7,3.3,3,3.6,3,3,2.4,2.4,2.7,2.4,2.4,2.7,1.8,1.8,1.5,1.5,1.5,2.1,1.8,1.8,1.8,2.1,2.1,2.4,1.8,2.4,1.8,2.4,2.1,3,2.7,3,3,3.3,2.7,3.6,3,3.6,3.3,3.9,3.3,3.3,2.1,2.7,2.1,2.4,2.4,2.7,2.4,2.7,2.1,2.4,2.7,3,2.7,3,3,2.7,2.7,2.1,1.8,2.1,1.8,2.1,1.8,1.8,1.8,2.4,2.4,2.4,1.8,3,3.3,3.6,3,3.3,3.3,3.6,2.4,2.4,2.1,2.4,1.8,2.4,1.5,2.4,1.8,239.31
1923270,2014/9/12,1,1.11111E+95,2.4,1.8,1.8,1.2,2.2953,2.2718,1.5,1.5,2.2368,2.278,1.5,1.8,2.5843,2.6883,2.1,2.4,2.8413,2.8481,3.6,2.7,2.7019,2.6035,2.1,1.5,2.3589,2.3424,1.8,1.5,2.357,2.3755,2.4,2.1,2.4913,2.5251,3,2.1,2.5713,2.5884,3,3,3.9,3,4.2,3,3.3,2.4,3,3,3.9,3.9,4.2,3.3,3.9,3,3,2.1,2.4,2.4,2.7,2.1,2.4,2.4,2.4,2.1,3,2.4,3,2.7,2.1,2.1,2.4,2.7,3,2.1,2.7,2.4,2.7,2.4,3.3,2.4,3.6,3,3.6,3,3.3,2.7,3,1.8,2.4,2.4,3,2.4,2.4,1.5,2.1,1.5,246.86
1923270,2014/9/13,1,1.11111E+95,1.8,1.5,2.1,2.1,2.4,2.1,2.4,1.8,2.1,1.8,1.8,2.4,2.1,2.4,2.7,2.7,3.6,3.6,3.3,2.7,3.3,2.1,1.8,1.8,1.8,2.1,2.1,2.1,2.1,1.8,2.1,1.8,1.8,1.8,2.4,1.8,2.4,1.5,2.1,1.8,1.8,2.4,2.4,1.8,2.7,2.4,2.4,2.7,2.7,2.4,2.4,1.5,1.5,1.2,1.5,1.2,1.2,1.2,1.5,0.9,1.5,1.2,1.8,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.5,1.2,2.1,1.8,2.1,1.2,2.4,3,3.6,3,3.6,3,3.3,2.4,2.1,1.8,2.4,2.1,2.4,1.8,2.7,1.8,2.4,1.8,1.8,1.8,200.7
1923270,2014/9/14,1,1.11111E+95,1.5,1.5,1.5,1.5,2.1,1.5,1.8,1.5,1.8,1.8,3,3,3.3,3.3,3.9,3.3,3.6,2.4,2.1,1.2,1.8,1.8,2.1,2.4,2.1,1.5,2.1,1.2,2.1,1.5,1.5,1.5,1.5,1.8,1.8,1.8,1.8,1.2,1.5,1.2,1.2,1.8,2.7,2.7,3,2.4,2.7,2.4,3,1.5,2.1,1.8,1.8,1.8,2.1,1.5,1.8,1.5,1.8,1.8,1.8,1.8,1.8,1.5,1.8,2.1,2.4,2.4,2.4,1.8,2.1,2.1,2.1,1.8,2.1,1.8,2.1,1.8,2.1,3,2.7,2.7,2.7,2.4,3,2.4,1.5,1.5,1.8,1.5,1.5,1.2,1.2,1.2,1.5,1.2,192
1923270,2014/9/15,1,1.11111E+95,0.9,0.9,1.2,1.2,1.2,1.2,0.9,1.2,1.2,0.9,1.2,1.2,1.8,2.7,3.6,3,3.3,3,2.7,2.7,2.1,1.5,1.2,1.5,1.2,1.5,1.5,1.5,2.1,1.8,2.1,2.1,2.4,1.8,2.1,1.8,1.8,1.8,2.1,2.1,2.4,2.1,2.7,2.3941,2.2961,1.8,1.8,2.0318,2.0004,2.7,3.3,1.9458,1.926,2.7,3.3,1.8686,1.8619,2.1,2.4,1.8423,1.8407,2.7,2.7,2.0057,2.1519,2.4,2.4,2.3266,2.2237,2.1,2.1,2.0158,2.0222,1.8,2.1,1.5,2.1,1.5,1.8,1.8,1.8,1.5,1.8,1.8,2.1,1.8,2.1,2.7,2.7,2.1,2.7,2.1,2.7,1.8,1.2,1.2,191.15
1923270,2014/9/16,1,1.11111E+95,1.8,0.9,1.5,0.9,1.5,0.9,1.2,0.9,0.9,1.8426,1.9219,1.5,2.1,2.2498,2.3247,1.5,2.1,2.4029,2.3819,1.2,1.2,2.1544,2.0499,1.5,2.4,1.8953,1.8986,2.1,2.7,1.9307,1.9644,2.4,2.7,2.0756,2.0986,2.1,2.4,2.129,2.1745,2.1,2.4,2.1,2.7,1.8,1.8,1.8,2.1,2.1,2.1,2.1,2.7,2.1,2.4,2.1,3,2.7,3.3,2.7,3.3,3,3.6,3.3,2.7,1.8,2.4,1.8,2.4,1.8,2.4,1.8,2.1,1.5,2.1,1.8,1.8,1.8,2.1,1.5,1.8,1.8,2.1,2.1,2.1,2.1,2.4,2.1,2.1,3,3.6,3,3.3,2.7,3,2.7,2.4,2.1,205.39
1923270,2014/9/17,1,1.11111E+95,1.5,1.5,1.5,1.5,1.8,1.9097,1.8868,1.5,1.8,1.8,2.1,1.8,1.8,2.1,2.4,2.1,2.4,2.7,2.1,2.1,2.4,1.5,1.8,1.5,3,2.4,3.3,3,3.3,3,3,2.4,2.7,2.4,2.7,1.8,2.4,2.4,2.4,2.1,3,2.4,3.3,2.4,2.4,2.1,2.4,2.4,2.7,2.1,2.7,1.8,2.4,2.1,2.1,1.8,1.8,1.8,2.1,1.8,1.8,2.4,3,2.7,3.6,3,3.3,2.7,3,1.5,2.1,1.8,1.5,1.5,2.4,2.1,2.4,2.1,2.4,1.8,2.1,1.8,1.8,1.8,2.1,1.5,1.8,1.5,2.1,1.8,2.1,1.8,2.1,2.4,2.7,2.1,212
1923270,2014/9/18,1,1.11111E+95,2.4,2.1,2.7,2.1,2.1,1.619,1.5971,1.2,1.5,1.6312,1.7104,1.5,2.1,2.0367,2.1109,2.1,2.1,2.1866,2.165,1.2,1.2,1.9363,1.8318,2.1,1.8,1.6782,1.6819,1.5,1.5,1.7147,1.7482,2.7,3.3,1.8573,1.8792,3,2.7,1.5,2.1,1.5,2.1,2.1,2.4,2.1,1.8,1.5,1.8,1.2,2.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.4,2.1,2.7,2.4,2.7,2.4,2.7,2.1,2.7,1.8,2.1,1.8,1.8,1.2,1.2,1.2,1.5,1.8,1.8,2.1,2.1,1.5,1.8,1.2,1.8,1.5,1.8,1.5,1.8,1.5,2.7,2.4,2.7,2.4,2.7,2.4,2.7,2.1,1.5,0.9,184.48
1923270,2014/9/19,1,1.11111E+95,1.2,0.9,1.5,0.9,1.5,1.2,1.2,1.2,0.9,1.2,1.2,1.5,2.1,1.5,1.8,1.5,2.4,1.8,2.1,2.1,3,2.1,3,2.1,2.4,2.4,2.1,1.2,1.5,1.5,1.8,1.8,1.8,1.5,2.1,1.8,1.5,1.8,1.5,1.8,1.8,1.8,2.1,1.8,1.5,1.5,2.4,2.1,2.4,2.4,2.4,1.8,3,2.4,1.8,1.2,1.5,1.5,1.8,1.5,1.2,1.8,1.2,1.2,2.1,1.8,2.1,2.1,1.8,1.5,1.5,1.2,2.7,2.4,3,2.1,2.4,2.1,2.4,2.1,1.5,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.5,1.5,1.2,1.5,1.5,1.5,1.2,167.4
1923270,2014/9/20,1,1.11111E+95,1.2,1.2,1.2,1.2,1.2,1.5,2.4,2.1,2.1,2.4,2.7,2.4,2.7,1.8,2.1,1.8,1.8,1.2,1.2,0.9,1.2,1.5,1.8,1.5,1.5,1.8,1.8,1.8,1.5,1.5,1.8,1.5,1.8,1.8,2.1,1.5,2.1,2.4,3,2.4,3.6,3,3.6,3.3,3,1.5,2.1,1.8,2.4,1.8,1.8,1.2,1.8,0.9,1.2,0.9,1.2,0.6,1.2,0.6,1.2,0.9,1.2,1.2,1.8,1.8,2.1,1.8,1.2,1.5,2.4,2.4,2.4,2.1,2.4,2.4,3,2.7,2.4,1.8,1.8,1.5,1.8,1.5,1.8,1.5,1.8,1.2,1.5,1.8871,1.8535,1.8,1.8,1.7237,1.6756,1.5,174.24
1923270,2014/9/21,1,1.11111E+95,1.8,1.8,1.5,1.2,1.4617,1.4412,2.1,2.1,1.4131,1.4549,2.4,2.4,2.4,1.8,2.1,2.1,2.0027,2.0064,2.4,2.4,1.8536,1.7545,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.5,1.5,1.2,1.2,0.9,2.1,2.4,3,2.4,2.7,2.4,1.8,1.5,1.8,1.5,1.5,1.5,1.8,1.5,1.8,1.5,1.8,1.5,1.5,1.2,1.5,1.2,1.5,1.2,1.5,1.5,2.1,1.8,1.8,1.5,1.5,1.2,1.5,1.8,2.7,2.4,2.4,2.4,3,2.4,1.8,1.2,1.8,1.5,2.1,1.5,1.8,1.5,2.4,1.8,1.5,1.5,1.5,1.5,1.5,1.2,1.2,167.29
1923270,2014/9/22,1,1.11111E+95,1.2,1.2,1.2,1.2,1.6317,1.6106,1.2,2.1,2.4,2.7,2.7,3.3,2.7,2.4,2.1,2.7,1.8,1.5,1.5,1.5,1.8,1.8,1.8,1.8,1.5,1.8,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,2.1,3,2.7,3.3,2.7,3.3,3,1.8,1.8,1.8,1.2,1.5,1.2,1.5,1.5,1.8,1.5,1.8,1.5,1.2,1.5,1.2,1.5,1.5,1.2,1.8,1.2,1.5,1.8,3,2.7,3.3,2.4,2.4,2.4,2.1,1.2,1.5,1.8,1.8,1.5,2.1,1.5,2.1,1.5,1.8,1.8,1.8,2.1,2.4,2.1,2.4,2.4,1.9757,1.9426,2.1,2.1,1.8143,1.7668,3.3,183.24
1923270,2014/9/23,1,1.11111E+95,2.7,3.3,3,3,3,2.1,1.5,1.8,1.5,1.8,1.5,2.1,2.1,1.8,2.4,2.7,2.1,2.7,2.4,1.8,2.1,2.1,1.5,1.5,1.2,1.5,1.5,2.4,2.4,3,2.7,3.3,3.3,2.7,2.1,2.4,1.5,2.1,1.5,1.5,1.5,2.1,1.8,1.8,1.8,2.1,1.8,2.4,1.5,1.8,1.2,1.8,1.8,2.7,2.4,2.7,2.1,2.4,2.1,2.4,1.8,1.8,1.5,1.2,1.8,2.7,2.4,2.4,1.2,1.5,1.5,1.5,1.2,1.8,1.8,2.1,2.1,2.1,2.1,2.1,2.1,3,2.7,2.7,3,3,2.7,2.4,1.5,1.5,1.5,1.8,1.5,2.1,1.5,2.1,199.5
1923270,2014/9/24,1,1.11111E+95,1.5,1.5,1.2,1.5,1.2,1.7131,1.6909,1.5,1.5,1.5,1.5,1.8,2.7,3,3,2.4,2.1,2.4,2.1,2.1,2.1,2.4,1.8,2.1,1.8,2.1,1.5,1.8,1.5,1.8,2.1,3,2.1,2.1,1.8,1.8,1.8,2.4,2.1,2.4,2.1,2.4,2.7,3.3,2.4,2.7,2.7,3,2.4,2.4,1.8,2.1,1.8,1.8,1.5,1.5,1.5,1.8,1.5,1.8,1.2,1.5,1.2,1.5,1.8,1.8,1.8,2.1,2.1,2.1,1.5,2.1,2.1,2.7,2.7,2.7,2.7,3,2.7,2.7,2.1,2.1,1.8,2.1,1.8,1.8,1.8,2.1,1.5,1.8,1.8,1.8,1.5,1.8,1.5,2.1,193
1923270,2014/9/25,1,1.11111E+95,1.5,1.5,1.5,1.5,1.5,2.4,2.1,2.4,2.1,2.4,2.4,2.4,2.1,0.9,1.2,2.1,1.8,2.1,2.1,1.8,1.5,2.1,2.7,2.4,1.8,1.5,1.5,1.8,1.8,2.1,1.8,2.4,1.8,2.028,2.0507,1.8,1.5,2.0802,2.1255,3,3,2.4589,2.5232,3.3,2.1,2.2812,2.1888,1.5,1.5,1.5,1.8,1.5,1.2,1.8,1.5,1.8,1.2,1.8,1.8,2.4,1.8,2.1,1.5,1.8,1.8,2.1,2.1,2.4,1.8,1.8,2.4,1.8,2.1,2.1,1.8,1.8,3,2.7,3.6,3.3,3.6,3.3,3.3,3,3.6,2.4,2.1,1.8,2.7,2.1,2.4,1.8,2.4,1.8,1.8,1.8,200.44
1923270,2014/9/26,1,1.11111E+95,1.5,1.2,1.2,1.5,1.5,1.8,2.1,1.8,1.8,2.1,1.8,1.8,1.8,2.1,3,3,2.7,2.1,2.7,2.7,2.7,2.4,2.1,1.8,2.1,2.1,2.4,1.8,2.1,1.8,2.1,2.1,1.8,1.8,2.1,1.8,2.1,2.1,2.1,1.8,2.4,2.1,2.4,2.4,2.1,1.8,2.1,1.8,2.4,2.7,3,2.7,2.7,2.7,3,2.7,2.7,2.4,2.4,2.4,2.7,2.1,2.4,2.1,2.1,2.4,3,2.4,2.7,2.4,2.7,2.1,2.1,1.8,2.1,2.1,2.4,1.8,2.4,1.8,2.4,1.8,2.4,2.7,3.6,2.7,3.3,3,3.3,2.7,3,1.8,2.1,1.8,1.8,1.8,216
1923270,2014/9/27,1,1.11111E+95,2.1,1.8,1.8,1.5,1.8,1.5,1.5,1.5,1.8,1.2,2.4,2.1,2.1,2.4,2.4,2.4,2.4,2.1,2.7,2.7,3.3,2.7,3,2.4,3,2.4,1.5,1.8,1.8,1.8,1.8,1.5,2.1,1.8,2.4,1.8,2.1,2.1,2.4,1.8,2.1,1.8,2.4,2.1,2.1,1.5,2.1,2.1,1.8,1.5,1.8,2.1,2.1,2.4,3.6,2.7,3.3,2.7,3.3,2.7,2.4,2.1,2.1,2.1,2.4,2.4,2.7,2.7,2.7,2.1,2.4,2.4,2.4,2.4,3,2.1,3,2.1,2.7,2.1,2.7,2.4,2.7,1.8,2.4,2.1,2.7,2.7,3.6,3.3,3.6,3,3.6,2.4,1.8,1.5,220.5
1923270,2014/9/28,1,1.11111E+95,1.8,1.5,1.8,1.5,1.5,1.5,1.5,1.2,1.5,1.8,2.1,1.8,2.1,1.8,2.7,1.8,2.4,1.2,1.8,1.5,1.8,2.4,2.7,1.8,2.1,2.7,3,3,3.3,3.3,3.9,2.4,2.1,2.4,2.7,2.4,2.4,2.4,2.7,2.7,3,3,3.3,2.7,2.4,2.4,2.7,2.1,2.7,2.7,2.7,2.4,2.4,2.4,3,2.4,2.7,2.4,3,2.4,3.3,3,4.2,3.3,3.9,3.6,4.2,3.3,3.9,2.1,2.1,1.8,2.1,1.8,2.1,2.1,2.7,2.4,2.4,1.8,2.4,2.4,2.7,2.1,2.7,2.7,3,2.4,2.7,2.1,2.4,2.4,3,2.7,3,2.4,237
1923270,2014/9/29,1,1.11111E+95,3,2.4,3,1.8,1.8,1.2,1.8,1.5,1.8,1.8,1.8,2.1,2.1,2.1,2.4,2.1,2.7,2.1,2.4,2.4,2.7,1.8,1.5,1.5,1.5,1.5,1.8,1.5,2.1,2.1,2.4,3,3.6,3,3.3,3.3,3,2.1,2.7,2.4,3.3,3,3.6,3,3.3,2.7,3.3,3,3.6,3.3,4.2,3.6,3.6,3.3,3.3,3,3.6,3,3.6,3.3,3.6,3.3,3.3,3,3.3,3.3,3.6,3.3,4.5,3.6,4.2,3.6,4.5,3.9,4.2,2.4,3,2.1,2.4,2.4,2.4,2.4,2.1,2.1,2.7,2.1,2.7,2.1,2.1,1.8,2.4,1.8,2.1,1.8,2.559,2.5112,258.87
